fleet_name,CY,daily_VMT_per_veh
Truck Fleet at Charter Industrial Area,2023,150
Truck Fleet at Cherokee Industrial Park,2023,150
Truck Fleet at Collins Industrial Park,2023,150
Truck Fleet at Concord Diablo Industrial Park,2023,150
Truck Fleet at Concord Industrial Park,2023,150
Truck Fleet at Conti Industrial Park,2023,150
Truck Fleet at Corona Industrial Park,2023,150
Truck Fleet at Cupertino Industrial Park,2023,150
Truck Fleet at Delta Court Industrial Park,2023,150
Truck Fleet at Diablo Industrial Park,2023,150
Truck Fleet at Edgewater Industrial Center,2023,150
Truck Fleet at El Pinal Industrial Park,2023,150
Truck Fleet at Enterprise Distribution Center,2023,150
Truck Fleet at Fairgrounds Industrial Park,2023,150
Truck Fleet at Fremont Industrial Park,2023,150
Truck Fleet at Giant Trade Center,2023,150
Truck Fleet at Gladstone Industrial Park,2023,150
Truck Fleet at Goldring Industrial Park,2023,150
Truck Fleet at Grant Industrial Park,2023,150
Truck Fleet at Hayman Street Industrial Complex,2023,150
Truck Fleet at Hensley Industrial Park,2023,150
Truck Fleet at Hesperian Industrial Park,2023,150
Truck Fleet at Hilltop Industrial Park,2023,150
Truck Fleet at Koll Arden Industrial Center,2023,150
Truck Fleet at La Cienega Industrial Park,2023,150
Truck Fleet at Lathrop Industrial Park,2023,150
Truck Fleet at Los Angeles Industrial Park,2023,150
Truck Fleet at Mabury Industrial Park,2023,150
Truck Fleet at MacArthur Industrial Park,2023,150
Truck Fleet at Manteca Industrial Park,2023,150
Truck Fleet at Mason Industrial Park,2023,150
Truck Fleet at Massie Industrial Park,2023,150
Truck Fleet at Milpitas Industrial Park,2023,150
Truck Fleet at Monrovia Industrial Park,2023,150
Truck Fleet at North County Industrial Park,2023,150
Truck Fleet at North Hayward Industrial Park,2023,150
Truck Fleet at Oakmead Industrial Park,2023,150
Truck Fleet at Rancho Sierra Industrial Park,2023,150
Truck Fleet at Rheem Industrial Park,2023,150
Truck Fleet at Saticoy Industrial Park,2023,150
Truck Fleet at Shary Industrial Park,2023,150
Truck Fleet at Stonebridge Industrial Park,2023,150
Truck Fleet at Sycamore Industrial Park,2023,150
Truck Fleet at Torrey Knolls Industrial Park,2023,150
Truck Fleet at Triangle Industrial Park,2023,150
Truck Fleet at Victory Industrial Park,2023,150
Truck Fleet at Walnut Industrial Park,2023,150
Truck Fleet at West Park Logistics Center,2023,150
Truck Fleet at Westminster Industrial Center,2023,150
Truck Fleet at Whitehall Industrial Park,2023,150
Truck Fleet at Wiegman Distribution Center,2023,150
Truck Fleet at Williams Street Industrial Park,2023,150
Truck Fleet at Winton Industrial Center,2023,150
Truck Fleet at Winton Logistics Center,2023,150
Truck Fleet at Wrigley Creek Industrial Park,2023,150
Truck Fleet at Zanker/Charcot Industrial Park,2023,150
Truck Fleet at Centerpoint Intermodal Center,2023,150
Truck Fleet at Fairchild Industrial Park,2023,150
Truck Fleet at Old River Industrial Park,2023,150
Truck Fleet at ProLogis Park Duck Creek,2023,150
Santa Monica Big Blue Bus,2023,150
Fresno Area Express,2023,150
Santa Barbara Metropolitan Transit District,2023,150
Santa Cruz Metropolitan Transit District,2023,150
Monterey-Salinas Transit,2023,150
Santa Clarita Transit,2023,150
Fresno County Rural Transit Agency,2023,150
Los Angeles County MTA Division 1,2023,150
Los Angeles County MTA Division 2,2023,150
Los Angeles County MTA Division 3,2023,150
Los Angeles County MTA Division 5,2023,150
Los Angeles County MTA Division 6,2023,150
Los Angeles County MTA Division 7,2023,150
Los Angeles County MTA Division 8,2023,150
Los Angeles County MTA Division 9,2023,150
Los Angeles County MTA Division 10,2023,150
Los Angeles County MTA Division 11,2023,150
Los Angeles County MTA Division 13,2023,150
Los Angeles County MTA Division 15,2023,150
Los Angeles County MTA Division 18,2023,150
Orange County Transportation Authority Garden Grove,2023,150
Orange County Transportation Authority Santa Ana,2023,150
San Diego Metropolitan Transit System Imperial Avenue Division,2023,150
San Diego Metropolitan Transit System Kearny Mesa Division,2023,150
San Diego Metropolitan Transit System South Bay Bus Maintenance Facility,2023,150
San Diego Metropolitan Transit System East County Bus Maintenance Facility,2023,150
San Diego Metropolitan Transit System Copley Park Maintenance Facility,2023,150
Alameda/Contra Costa Transit District Emeryville Division,2023,150
Alameda/Contra Costa Transit District Richmond Division,2023,150
Alameda/Contra Costa Transit District East Oakland Division,2023,150
Alameda/Contra Costa Transit District Hayward Division,2023,150
Santa Clara Valley Transportation Authority - Chaboya Division,2023,150
Santa Clara Valley Transportation Authority - Cerone Division,2023,150
Santa Clara Valley Transportation Authority - North Division,2023,150
San Mateo County Transit District North Base,2023,150
San Mateo County Transit District South Base,2023,150
Sacramento Regional Transit District,2023,150
Golden Gate Transit - San Rafael,2023,150
Golden Gate Transit - Santa Rosa,2023,150
Golden Gate Transit - Novato,2023,150
Golden Gate Transit - San Francisco,2023,150
Riverside Transit Agency - Riverside Division,2023,150
Riverside Transit Agency -  Hemet Division,2023,150
Delivery Fleet at UPS CC - BAKERSFIELD 11318,2023,150
Delivery Fleet at UPS CC - MOJAVE 11497,2023,150
Delivery Fleet at UPS CC - LANCASTER 11492,2023,150
Delivery Fleet at UPS CC - VISALIA 11321,2023,150
Delivery Fleet at UPS CC - RIDGECREST 11496,2023,150
Delivery Fleet at UPS CC - VENTURA 11485,2023,150
Delivery Fleet at UPS CC - GOLETA 11489,2023,150
Delivery Fleet at UPS CC - NEWBURY PARK 11481,2023,150
Delivery Fleet at UPS CC - SYLMAR 11031,2023,150
Delivery Fleet at UPS CC - VAN NUYS 11021,2023,150
Delivery Fleet at UPS CC - SANTA MARIA 11494,2023,150
Delivery Fleet at UPS CC - SAN LUIS OBISPO 11491,2023,150
Delivery Fleet at UPS CC LOS ANGELES 11026,2023,150
Delivery Fleet at UPS CC - LOS ANGELES 11022,2023,150
Delivery Fleet at UPS CC - LOS ANGELES 11023,2023,150
Delivery Fleet at UPS CC - FRESNO 11317,2023,150
Delivery Fleet at UPS CC - BALDWIN PARK 11024,2023,150
Delivery Fleet at UPS CC - GARDENA 11477,2023,150
Delivery Fleet at UPS CC - VICTORVILLE 11483,2023,150
Delivery Fleet at UPS CERRITOS 11027,2023,150
Delivery Fleet at UPS CC CHICO 11314,2023,150
Delivery Fleet at UPS CC - MARYSVILLE 11331,2023,150
Delivery Fleet at UPS CC - QUANCY 10698,2023,150
Delivery Fleet at UPS CC - GRASS VALLEY 11305,2023,150
Delivery Fleet at UPS CC  - ANDERSON 11325,2023,150
Delivery Fleet at UPS CC - ROCKLIN 11326,2023,150
Delivery Fleet at UPS CC - LAKEPORT 11328,2023,150
Delivery Fleet at UPS CC - WEST SACRAMENTO 11315,2023,150
Delivery Fleet at UPS CC UKIAH 11322,2023,150
Delivery Fleet at UPS CORDOVA BUILDING 93411,2023,150
Delivery Fleet at UPS CC - SUSANVILLE 11333,2023,150
Delivery Fleet at UPS CC - SANTA ROSA 11323,2023,150
Delivery Fleet at UPS CC - NAPA 11330,2023,150
Delivery Fleet at UPS CC - FAIRFIELD 11313,2023,150
Delivery Fleet at UPS CC - FORT BRAGG 11335,2023,150
Delivery Fleet at UPS CC - PETALUMA 11340,2023,150
Delivery Fleet at UPS CC - SOUTH LAKE TAHOE 11334,2023,150
Delivery Fleet at UPS CC-OAKLEY 143816,2023,150
Delivery Fleet at UPS CC - CONCORD 11312,2023,150
Delivery Fleet at UPS CC - MERCED 11329,2023,150
Delivery Fleet at UPS CC - BISHOP 11495,2023,150
Delivery Fleet at UPS CC - CERES 11324,2023,150
Delivery Fleet at UPS CC - ANGELS CAMP 11341,2023,150
Delivery Fleet at UPS CC - SALINAS 11319,2023,150
Delivery Fleet at UPS CC - MONTEREY 11339,2023,150
Delivery Fleet at UPS CC - STOCKTON 11316,2023,150
Delivery Fleet at UPS CC - SAN JOSE 11338,2023,150
Delivery Fleet at UPS CC - SANTA CRUZ 11327,2023,150
Delivery Fleet at UPS CC - SUNNYVALE 11308,2023,150
Delivery Fleet at UPS CC - MENLO PARK 11311,2023,150
Delivery Fleet at UPS CC - SAN RAMON 11343,2023,150
Delivery Fleet at UPS CC - ANAHEIM 11476,2023,150
Delivery Fleet at UPS CC - ONTARIO 11482,2023,150
Delivery Fleet at UPS CC - ALISO VIEJO 11480,2023,150
Delivery Fleet at UPS CC - AVALON 11025,2023,150
Delivery Fleet at UPS CC - RIVERSIDE 11490,2023,150
Delivery Fleet at UPS CC - SAN BERNARDINO 11486,2023,150
Delivery Fleet at UPS CC - ROMOLAND 11493,2023,150
Delivery Fleet at UPS CC - YREKA 10697,2023,150
Delivery Fleet at UPS CC EUREKA 11320,2023,150
Delivery Fleet at UPS CC - CRESCENT CITY 11332,2023,150
Delivery Fleet at UPS CC - RICHMOND 11342,2023,150
Delivery Fleet at UPS CC - SAN RAFAEL 11310,2023,150
Delivery Fleet at UPS CC - OAKLAND 11309,2023,150
Delivery Fleet at UPS CC - SAN FRANCISCO 11306,2023,150
Delivery Fleet at UPS CC - SAN DIEGO 11478,2023,150
Delivery Fleet at UPS CC - CHULA VISTA 11479,2023,150
Delivery Fleet at UPS CC - SAN MARCOS 11487,2023,150
Delivery Fleet at UPS CC - PALM SPRINGS 11488,2023,150
Delivery Fleet at UPS CC - EL CENTRO 10549,2023,150
Delivery Fleet at UPS CC - YUCCA VALLEY 62292,2023,150
Delivery Fleet at UPS CC - SO SANFRANCISCO 11307,2023,150
Delivery Fleet at FedEx Ship Center Bakersfield BFLA,2023,150
Delivery Fleet at FedEx Ship Center Canoga Park JSNA,2023,150
Delivery Fleet at FedEx Ship Center Carlsbad CLDA,2023,150
Delivery Fleet at FedEx Ship Center Chico CICA,2023,150
Delivery Fleet at FedEx Ship Center Clovis FATA,2023,150
Delivery Fleet at FedEx Ship Center Costa Mesa APVA,2023,150
Delivery Fleet at FedEx Ship Center Culver City CCDA,2023,150
Delivery Fleet at FedEx Ship Center Emeryville JEMA,2023,150
Delivery Fleet at FedEx Ship Center Eureka EKAA,2023,150
Delivery Fleet at FedEx Ship Center Fullerton FULA,2023,150
Delivery Fleet at FedEx Ship Center Gardena TOAA,2023,150
Delivery Fleet at FedEx Ship Center Goleta SBAA,2023,150
Delivery Fleet at FedEx Ship Center Grass Valley OVEA,2023,150
Delivery Fleet at FedEx Ship Center Hawthorne HHRA,2023,150
Delivery Fleet at FedEx Ship Center Imperial IPLA,2023,150
Delivery Fleet at FedEx Ship Center City Of Industry POCA,2023,150
Delivery Fleet at FedEx Ship Center Irvine NZJA,2023,150
Delivery Fleet at FedEx Ship Center Lancaster WJFA,2023,150
Delivery Fleet at FedEx Ship Center Los Angeles VXCE,2023,150
Delivery Fleet at FedEx Ship Center Los Angeles EMTA,2023,150
Delivery Fleet at FedEx Ship Center Los Angeles JGXA,2023,150
Delivery Fleet at FedEx Ship Center Marina Del Rey SMOA,2023,150
Delivery Fleet at FedEx Ship Center Menlo Park PAOA,2023,150
Delivery Fleet at FedEx Ship Center Merced MCEA,2023,150
Delivery Fleet at FedEx Ship Center Modesto MODA,2023,150
Delivery Fleet at FedEx Ship Center Monterey MRYA,2023,150
Delivery Fleet at FedEx Ship Center North Hills VNYA,2023,150
Delivery Fleet at FedEx Ship Center Oakland JBSA,2023,150
Delivery Fleet at FedEx Ship Center Ontario ONTA,2023,150
Delivery Fleet at FedEx Ship Center Oxnard OXRA,2023,150
Delivery Fleet at FedEx Ship Center Pacheco CCRA,2023,150
Delivery Fleet at FedEx Ship Center Palm Springs PSPA,2023,150
Delivery Fleet at FedEx Ship Center Petaluma NOTA,2023,150
Delivery Fleet at FedEx Ship Center Pleasanton LVKA,2023,150
Delivery Fleet at FedEx Ship Center Rancho Cordova MHRA,2023,150
Delivery Fleet at FedEx Ship Center Redding RDDA,2023,150
Delivery Fleet at FedEx Ship Center Ridgecrest IYKA,2023,150
Delivery Fleet at FedEx Ship Center Rocklin AUNA,2023,150
Delivery Fleet at FedEx Ship Center Sacramento SMFA,2023,150
Delivery Fleet at FedEx Ship Center Sacramento SMFE,2023,150
Delivery Fleet at FedEx Ship Center San Diego JBKA,2023,150
Delivery Fleet at FedEx Ship Center San Diego MYFA,2023,150
Delivery Fleet at FedEx Ship Center San Diego SANA,2023,150
Delivery Fleet at FedEx Ship Center San Diego SDMA,2023,150
Delivery Fleet at FedEx Ship Center San Francisco PCCE,2023,150
Delivery Fleet at FedEx Ship Center San Francisco SFOA,2023,150
Delivery Fleet at FedEx Ship Center San Jose RHVA,2023,150
Delivery Fleet at FedEx Ship Center San Luis Obispo SBPA,2023,150
Delivery Fleet at FedEx Ship Center San Rafael SRFA,2023,150
Delivery Fleet at FedEx Ship Center Santa Fe Springs JDYA,2023,150
Delivery Fleet at FedEx Ship Center Santa Maria SMXA,2023,150
Delivery Fleet at FedEx Ship Center Signal Hill LGBA,2023,150
Delivery Fleet at FedEx Ship Center Soquel SRUA,2023,150
Delivery Fleet at FedEx Ship Center South San Francisco SQLA,2023,150
Delivery Fleet at FedEx Ship Center Stockton SCKA,2023,150
Delivery Fleet at FedEx Ship Center Sun Valley BURA,2023,150
Delivery Fleet at FedEx Ship Center Sunnyvale COAA,2023,150
Delivery Fleet at FedEx Ship Center Temecula HMTA,2023,150
Delivery Fleet at FedEx Ship Center Ukiah UKIA,2023,150
Delivery Fleet at FedEx Ship Center Victorville DAGA,2023,150
Delivery Fleet at FedEx Ship Center Visalia VISA,2023,150
Delivery Fleet at FedEx Ship Center Yuba City MYVA,2023,150
Port Drayage Trucks at Port Oakland,2024,150
Port Drayage Trucks at Port Long Beach,2024,150
Port Drayage Trucks at Port Los Angeles,2024,150
Port Drayage Trucks at Port San Diego,2024,150
Port Drayage Trucks at Port Redwood City,2024,150
Port Drayage Trucks at Port San Francisco,2024,150
Port Drayage Trucks at Port Richmond,2024,150
Port Drayage Trucks at Port Hueneme,2024,150
Port Drayage Trucks at Port Stockton,2024,150
Trucks at Bob Hope (Burbank) Airport (BUR),2024,150
Trucks at Fresno Yosemite International Airport (FAT),2024,150
Trucks at John Wayne / Orange County Airport (SNA),2024,150
Trucks at Long Beach Municipal Airport (LGB),2024,150
Trucks at Los Angeles International Airport (LAX),2024,150
Trucks at Los Angeles Ontario International Airport (ONT),2024,150
Trucks at Norman Y. Mineta San Jos_ International Airport (SJC),2024,150
Trucks at Oakland International Airport (OAK),2024,150
Trucks at Sacramento International Airport (SMF),2024,150
Trucks at Sacramento Mather Airport (MHR),2024,150
Trucks at San Diego International Airport (SAN),2024,150
Trucks at San Francisco International Airport (SFO),2024,150
Truck Fleet at Ames Industrial Park,2024,150
Truck Fleet at Arch Road Logistics Center,2024,150
Truck Fleet at Beckman Industrial Park,2024,150
Truck Fleet at Broken Drum Industrial Park,2024,150
Truck Fleet at Buena Park Industrial Center,2024,150
Truck Fleet at California Logistics Centre,2024,150
Truck Fleet at Campbell Industrial Park,2024,150
Truck Fleet at Carmelo Industrial Park,2024,150
Truck Fleet at Central Valley Industrial Park,2024,150
Truck Fleet at Charter Industrial Area,2024,150
Truck Fleet at Cherokee Industrial Park,2024,150
Truck Fleet at Collins Industrial Park,2024,150
Truck Fleet at Concord Diablo Industrial Park,2024,150
Truck Fleet at Concord Industrial Park,2024,150
Truck Fleet at Conti Industrial Park,2024,150
Truck Fleet at Corona Industrial Park,2024,150
Truck Fleet at Cupertino Industrial Park,2024,150
Truck Fleet at Delta Court Industrial Park,2024,150
Truck Fleet at Diablo Industrial Park,2024,150
Truck Fleet at Edgewater Industrial Center,2024,150
Truck Fleet at El Pinal Industrial Park,2024,150
Truck Fleet at Enterprise Distribution Center,2024,150
Truck Fleet at Fairgrounds Industrial Park,2024,150
Truck Fleet at Fremont Industrial Park,2024,150
Truck Fleet at Giant Trade Center,2024,150
Truck Fleet at Gladstone Industrial Park,2024,150
Truck Fleet at Goldring Industrial Park,2024,150
Truck Fleet at Grant Industrial Park,2024,150
Truck Fleet at Hayman Street Industrial Complex,2024,150
Truck Fleet at Hensley Industrial Park,2024,150
Truck Fleet at Hesperian Industrial Park,2024,150
Truck Fleet at Hilltop Industrial Park,2024,150
Truck Fleet at Koll Arden Industrial Center,2024,150
Truck Fleet at La Cienega Industrial Park,2024,150
Truck Fleet at Lathrop Industrial Park,2024,150
Truck Fleet at Los Angeles Industrial Park,2024,150
Truck Fleet at Mabury Industrial Park,2024,150
Truck Fleet at MacArthur Industrial Park,2024,150
Truck Fleet at Manteca Industrial Park,2024,150
Truck Fleet at Mason Industrial Park,2024,150
Truck Fleet at Massie Industrial Park,2024,150
Truck Fleet at Milpitas Industrial Park,2024,150
Truck Fleet at Monrovia Industrial Park,2024,150
Truck Fleet at North County Industrial Park,2024,150
Truck Fleet at North Hayward Industrial Park,2024,150
Truck Fleet at Oakmead Industrial Park,2024,150
Truck Fleet at Rancho Sierra Industrial Park,2024,150
Truck Fleet at Rheem Industrial Park,2024,150
Truck Fleet at Saticoy Industrial Park,2024,150
Truck Fleet at Shary Industrial Park,2024,150
Truck Fleet at Stonebridge Industrial Park,2024,150
Truck Fleet at Sycamore Industrial Park,2024,150
Truck Fleet at Torrey Knolls Industrial Park,2024,150
Truck Fleet at Triangle Industrial Park,2024,150
Truck Fleet at Victory Industrial Park,2024,150
Truck Fleet at Walnut Industrial Park,2024,150
Truck Fleet at West Park Logistics Center,2024,150
Truck Fleet at Westminster Industrial Center,2024,150
Truck Fleet at Whitehall Industrial Park,2024,150
Truck Fleet at Wiegman Distribution Center,2024,150
Truck Fleet at Williams Street Industrial Park,2024,150
Truck Fleet at Winton Industrial Center,2024,150
Truck Fleet at Winton Logistics Center,2024,150
Truck Fleet at Wrigley Creek Industrial Park,2024,150
Truck Fleet at Zanker/Charcot Industrial Park,2024,150
Truck Fleet at Centerpoint Intermodal Center,2024,150
Truck Fleet at Fairchild Industrial Park,2024,150
Truck Fleet at Old River Industrial Park,2024,150
Truck Fleet at ProLogis Park Duck Creek,2024,150
Santa Monica Big Blue Bus,2024,150
Fresno Area Express,2024,150
Santa Barbara Metropolitan Transit District,2024,150
Santa Cruz Metropolitan Transit District,2024,150
Monterey-Salinas Transit,2024,150
Santa Clarita Transit,2024,150
Fresno County Rural Transit Agency,2024,150
Los Angeles County MTA Division 1,2024,150
